Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1352,Kiwi fruit,2019,2019,t,269.15,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1352,Kiwi fruit,2020,2020,t,218.67,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1322,Lemons and limes,2019,2019,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1322,Lemons and limes,2020,2020,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1322,Lemons and limes,2016,2016,t,1422,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1322,Lemons and limes,2017,2017,t,1545,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1322,Lemons and limes,2018,2018,t,1554,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1322,Lemons and limes,2019,2019,t,1393.78,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1322,Lemons and limes,2020,2020,t,1560.92,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1214,Lettuce and chicory,2016,2016,t,20576,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1214,Lettuce and chicory,2017,2017,t,18015,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1214,Lettuce and chicory,2018,2018,t,16390,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1214,Lettuce and chicory,2019,2019,t,19300,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1214,Lettuce and chicory,2020,2020,t,21350,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1214,Lettuce and chicory,2016,2016,t,3133,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1214,Lettuce and chicory,2017,2017,t,2908,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1214,Lettuce and chicory,2018,2018,t,2791,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1214,Lettuce and chicory,2019,2019,t,2986.9,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1214,Lettuce and chicory,2020,2020,t,3073.82,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,112,Maize (corn),2016,2016,t,346211,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,112,Maize (corn),2017,2017,t,272177,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,112,Maize (corn),2018,2018,t,350490,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,112,Maize (corn),2019,2019,t,360360,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,112,Maize (corn),2020,2020,t,429930,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,112,Maize (corn),2016,2016,t,66263,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,112,Maize (corn),2017,2017,t,72193,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,112,Maize (corn),2018,2018,t,78036,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,112,Maize (corn),2019,2019,t,109404.37,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,112,Maize (corn),2020,2020,t,124161.2,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1316,"Mangoes, guavas and mangosteens",2016,2016,t,87,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1316,"Mangoes, guavas and mangosteens",2017,2017,t,107,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1316,"Mangoes, guavas and mangosteens",2018,2018,t,147,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1316,"Mangoes, guavas and mangosteens",2019,2019,t,119.2,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1316,"Mangoes, guavas and mangosteens",2020,2020,t,99.72,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1323,Oranges,2019,2019,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1323,Oranges,2020,2020,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1323,Oranges,2016,2016,t,2456,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1323,Oranges,2017,2017,t,2724,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1323,Oranges,2018,2018,t,3070,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1323,Oranges,2019,2019,t,3127.96,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1323,Oranges,2020,2020,t,3586.06,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1342.01,Pears,2016,2016,t,8282,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1342.01,Pears,2018,2018,t,4500,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1342.01,Pears,2019,2019,t,2940,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1342.01,Pears,2020,2020,t,3880,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1342.01,Pears,2016,2016,t,1488,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1342.01,Pears,2017,2017,t,624,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1342.01,Pears,2018,2018,t,1054,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1342.01,Pears,2019,2019,t,820.25,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1342.01,Pears,2020,2020,t,869.71,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1318,Pineapples,2016,2016,t,135,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1318,Pineapples,2017,2017,t,212,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1318,Pineapples,2018,2018,t,231,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1318,Pineapples,2019,2019,t,224.35,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1318,Pineapples,2020,2020,t,146.11,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1510,Potatoes,2016,2016,t,84897,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1510,Potatoes,2017,2017,t,77076,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1510,Potatoes,2018,2018,t,72920,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1510,Potatoes,2019,2019,t,65960,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1510,Potatoes,2020,2020,t,89080,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1510,Potatoes,2016,2016,t,4669,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1510,Potatoes,2017,2017,t,4238,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1510,Potatoes,2018,2018,t,4010,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1510,Potatoes,2019,2019,t,5348.67,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1510,Potatoes,2020,2020,t,5587.45,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1353.01,Raspberries,2016,2016,t,1,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1353.01,Raspberries,2017,2017,t,0,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1353.01,Raspberries,2018,2018,t,250,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1353.01,Raspberries,2019,2019,t,230,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1353.01,Raspberries,2020,2020,t,220,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1353.01,Raspberries,2016,2016,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1353.01,Raspberries,2017,2017,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1353.01,Raspberries,2018,2018,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1353.01,Raspberries,2019,2019,t,0.13,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1353.01,Raspberries,2020,2020,t,0.11,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,113,Rice,2019,2019,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,113,Rice,2020,2020,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,113,Rice,2019,2019,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,141,Soya beans,2016,2016,t,7387,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,141,Soya beans,2017,2017,t,7713,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,141,Soya beans,2018,2018,t,5330,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,141,Soya beans,2019,2019,t,4240,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,141,Soya beans,2020,2020,t,5020,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,141,Soya beans,2016,2016,t,406,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,141,Soya beans,2017,2017,t,424,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,141,Soya beans,2018,2018,t,293,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,141,Soya beans,2019,2019,t,100.08,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,141,Soya beans,2020,2020,t,200.25,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1354,Strawberries,2016,2016,t,1845,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1354,Strawberries,2017,2017,t,1686,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1354,Strawberries,2018,2018,t,2010,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1354,Strawberries,2019,2019,t,1940,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1354,Strawberries,2020,2020,t,2300,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1354,Strawberries,2016,2016,t,116,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1354,Strawberries,2017,2017,t,106,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1354,Strawberries,2018,2018,t,126,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1354,Strawberries,2019,2019,t,134.17,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1354,Strawberries,2020,2020,t,136.66,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1234,Tomatoes,2016,2016,t,8652,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1234,Tomatoes,2017,2017,t,8396,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1234,Tomatoes,2018,2018,t,8390,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1234,Tomatoes,2019,2019,t,9010,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1234,Tomatoes,2020,2020,t,10420,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1234,Tomatoes,2016,2016,t,2296,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1234,Tomatoes,2017,2017,t,2215,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1234,Tomatoes,2018,2018,t,2056,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1234,Tomatoes,2019,2019,t,2255.74,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1234,Tomatoes,2020,2020,t,2386.81,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1221,Watermelons,2018,2018,t,480,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1221,Watermelons,2019,2019,t,610,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5510,Production,1221,Watermelons,2020,2020,t,620,A,Official figure
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1221,Watermelons,2016,2016,t,1234,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1221,Watermelons,2017,2017,t,1285,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1221,Watermelons,2018,2018,t,1056,E,Estimated value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1221,Watermelons,2019,2019,t,1091.22,I,Imputed value
SCL,Supply Utilization Accounts (2010-),705,Slovenia,5016,Loss,1221,Watermelons,2020,2020,t,1145.05,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1640,Cocoa beans,2016,2016,t,4925,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1640,Cocoa beans,2017,2017,t,4959,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1640,Cocoa beans,2018,2018,t,5004,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1640,Cocoa beans,2019,2019,t,4200,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1640,Cocoa beans,2020,2020,t,4500,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1640,Cocoa beans,2018,2018,t,250,E,Estimated value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1640,Cocoa beans,2019,2019,t,210,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1640,Cocoa beans,2020,2020,t,225,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1460,"Coconuts, in shell",2016,2016,t,384000,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1460,"Coconuts, in shell",2017,2017,t,396000,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1460,"Coconuts, in shell",2018,2018,t,120000,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1460,"Coconuts, in shell",2019,2019,t,120000,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1460,"Coconuts, in shell",2020,2020,t,120000,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1460,"Coconuts, in shell",2016,2016,t,28935,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1460,"Coconuts, in shell",2017,2017,t,38000,E,Estimated value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1460,"Coconuts, in shell",2018,2018,t,10822,E,Estimated value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1460,"Coconuts, in shell",2019,2019,t,10460.21,E,Estimated value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1460,"Coconuts, in shell",2020,2020,t,13944,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1510,Potatoes,2016,2016,t,4,E,Estimated value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1510,Potatoes,2017,2017,t,3,E,Estimated value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1510,Potatoes,2018,2018,t,2,E,Estimated value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1510,Potatoes,2019,2019,t,2.96,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1510,Potatoes,2020,2020,t,2.2,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,113,Rice,2016,2016,t,2726,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,113,Rice,2017,2017,t,2732,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,113,Rice,2018,2018,t,2737,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,113,Rice,2019,2019,t,2739.99,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,113,Rice,2020,2020,t,2745.36,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,113,Rice,2016,2016,t,109,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,113,Rice,2017,2017,t,108,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,113,Rice,2018,2018,t,107,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,113,Rice,2019,2019,t,170.68,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,113,Rice,2020,2020,t,170.83,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1221,Watermelons,2016,2016,t,1011,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1221,Watermelons,2017,2017,t,1009,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1221,Watermelons,2018,2018,t,1013,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1221,Watermelons,2019,2019,t,1019.06,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5510,Production,1221,Watermelons,2020,2020,t,1017.09,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1221,Watermelons,2016,2016,t,85,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1221,Watermelons,2017,2017,t,84,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1221,Watermelons,2018,2018,t,85,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1221,Watermelons,2019,2019,t,85.31,I,Imputed value
SCL,Supply Utilization Accounts (2010-),90,Solomon Islands,5016,Loss,1221,Watermelons,2020,2020,t,85.15,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1341,Apples,2016,2016,t,916143,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1341,Apples,2017,2017,t,929028,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1341,Apples,2018,2018,t,829636,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1341,Apples,2019,2019,t,891978.86,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1341,Apples,2020,2020,t,992975,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1341,Apples,2016,2016,t,76726,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1341,Apples,2017,2017,t,77805,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1341,Apples,2018,2018,t,69481,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1341,Apples,2019,2019,t,74705.11,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1341,Apples,2020,2020,t,83145.73,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1343,Apricots,2016,2016,t,25909,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1343,Apricots,2017,2017,t,30637,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1343,Apricots,2018,2018,t,26512,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1343,Apricots,2019,2019,t,25257.5,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1343,Apricots,2020,2020,t,21520,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1343,Apricots,2016,2016,t,2170,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1343,Apricots,2017,2017,t,2566,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1343,Apricots,2018,2018,t,2220,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1343,Apricots,2019,2019,t,2115.46,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1343,Apricots,2020,2020,t,1804.43,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1211,Asparagus,2016,2016,t,255,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1211,Asparagus,2017,2017,t,320,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1211,Asparagus,2018,2018,t,325,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1211,Asparagus,2019,2019,t,264,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1211,Asparagus,2020,2020,t,105.64,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1211,Asparagus,2016,2016,t,21,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1211,Asparagus,2017,2017,t,27,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1211,Asparagus,2018,2018,t,27,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1211,Asparagus,2019,2019,t,67.03,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1211,Asparagus,2020,2020,t,39.75,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1311,Avocados,2016,2016,t,89546,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1311,Avocados,2017,2017,t,63045,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1311,Avocados,2018,2018,t,127568,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1311,Avocados,2019,2019,t,89065.33,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1311,Avocados,2020,2020,t,98017.62,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1311,Avocados,2016,2016,t,7499,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1311,Avocados,2017,2017,t,5280,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1311,Avocados,2018,2018,t,10684,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1311,Avocados,2019,2019,t,7468.7,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1311,Avocados,2020,2020,t,8286.89,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,115,Barley,2016,2016,t,355000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,115,Barley,2017,2017,t,307000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,115,Barley,2018,2018,t,421500,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,115,Barley,2019,2019,t,345000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,115,Barley,2020,2020,t,589846,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,115,Barley,2016,2016,t,16457,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,115,Barley,2017,2017,t,14102,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,115,Barley,2018,2018,t,19186,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,115,Barley,2019,2019,t,14466.34,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,115,Barley,2020,2020,t,25236.21,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1192,Buckwheat,2016,2016,t,234,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1192,Buckwheat,2017,2017,t,232,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1192,Buckwheat,2018,2018,t,230,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1192,Buckwheat,2019,2019,t,233.86,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1192,Buckwheat,2020,2020,t,233.75,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1192,Buckwheat,2016,2016,t,11,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1192,Buckwheat,2017,2017,t,11,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1192,Buckwheat,2018,2018,t,10,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1192,Buckwheat,2019,2019,t,19.21,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1192,Buckwheat,2020,2020,t,11.87,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1212,Cabbages,2016,2016,t,149727,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1212,Cabbages,2017,2017,t,150872,A,Official figure
