Country,Year,Maize (corn),Rice,Sugar cane,Tomatoes,Bananas,"Groundnuts, excluding shelled","Cassava, fresh",Cocoa beans,"Coffee, green",Pineapples,Sweet potatoes,"Mangoes, guavas and mangosteens","Coconuts, in shell",Loss,GHG
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,2672,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,35282,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,567,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,29119,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,3410,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,90,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,34,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,17212,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,20318,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,315,21401.1165
Papua New Guinea,2013,12000,833.07,320000,504.11,1247210.51,1408.46,147139.21,41200,49680,22731.81,656655.62,,1207500,42,21401.1165
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,110229,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,2268,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,89277,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,3060,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,35585,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,582,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,30196,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,3505,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,90,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,34,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,13322,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,20793,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,314,21318.509
Papua New Guinea,2014,12330.43,837.7,350000,516.43,1316184.73,1429.57,148333.83,45368.79,56893.36,23363.54,668641.96,,1780312,43,21318.509
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,104783,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,2314,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,89277,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,3119,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,35832,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,593,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,31895,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,3443,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,91,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,34,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,12774,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,20436,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,317,21318.7573
Papua New Guinea,2015,12666.11,847.77,350000,543.81,1251160.37,1457.4,150852.28,36100,57982.28,22950.76,684830.02,,1780312,46,21318.7573
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,41740,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,96,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,11577,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,36469,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,68309,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,15573,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,2500,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,4022,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,48,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,6950,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,1618,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,27,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,43745,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,8322,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,37092,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,11033,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,75595,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,63066,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,74138,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,25447,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,3558,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,69191,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,1045507,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,62473,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,632,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,3855,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,633159,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,34933,724.6237
Peru,2016,1575955.17,3190969.47,9832525.59,232897.89,2073994.7,6976.94,1180955,107921.51,277760.4,461285.95,269670.43,377381.94,32353,12818,724.6237
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,41402,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,109,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,15436,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,36931,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,70026,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,15545,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,5800,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,3530,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,92,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,7844,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,1633,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,30,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,40910,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,10097,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,23596,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,11114,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,76279,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,64390,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,75226,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,26609,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,3967,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,74194,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,1106199,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,61482,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,771,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,3714,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,605298,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,33091,725.6232
Peru,2017,1523469,3115544,9399617,220618,1981047,5771,1196449,121814,337330,494642,256434,385304,32645,14378,725.6232
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,37439,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,93,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,16445,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,34765,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,75687,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,16204,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,10500,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,3865,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,174,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,8673,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,1646,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,34,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,40883,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,11183,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,35483,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,11640,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,79066,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,64008,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,75847,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,26411,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,3400,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,82267,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,1188474,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,70212,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,746,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,3473,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,665575,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,38016,700.7949
Peru,2018,1576752,3557899.99,10336177.91,252794.21,2194857.56,5705.18,1239740.6,134675.74,369621.99,548464.87,275322.8,383020.71,32922.91,15160,700.7949
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,38403.38,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,147.67,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,14014.55,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,34394.44,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,85802.09,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,16627.93,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,15800,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,3840.73,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,64.6,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,9115.5,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,1728.27,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,48.99,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,40486.54,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,8830.82,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,39593.53,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,11942.3,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,97349.5,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,72174.45,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,76877.64,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,24928.02,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,3880.47,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,84778.46,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,1248156.58,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,62970.63,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,911.34,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,4214.33,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,702087.51,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,30274.64,732.5567
Peru,2019,1575955,3190969.47,10902905.88,201838.27,2252171.5,5380,1276914.45,141775.25,363319.59,565203.44,300987.78,431884,34565.3,19080.42,732.5567
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,38031.81,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,158.74,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,8735.56,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,35719.22,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,99002.42,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,15019.32,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,18000,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,3598.42,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,13.66,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,10300.85,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,1827.94,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,53.63,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,46373.12,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,9641.77,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,41347.86,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,10394.87,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,91322.79,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,86552.26,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,83611.98,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,27999.8,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,3682.29,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,87451.82,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,1266177.51,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,67818.64,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,721.87,734.0874
Peru,2020,1448383,3434199,10468800.33,204052.33,2326085.08,4672,1343009.6,158943.58,353205.74,583627.79,243157.46,518193.94,36418.63,3243.35,734.0874
